Type,Locus,Strand,Left,Right,Length,CN_HMM,CN_boot,Lowerbound,Upperbound
CDS,SATW20_22630,-1,2394001,2394861,861,1,0.9790124434,0.9103579944,1.0353640152
IG,,1,2394862,2395078,217,1,0.9309543291,0.790899253,1.0380552696
CDS,SATW20_22640,1,2395079,2395600,522,1,0.9783258989,0.8608650021,1.0627914676
IG,,1,2395601,2395708,108,1,0.9515506638,0.8279726555,1.0751286721
CDS,SATW20_22650,-1,2395709,2397319,1611,1,1.068586307,1.0017015273,1.1369322148
IG,,1,2397320,2397654,335,1,1.1492754771,1.0009818671,1.2666745849
CDS,SATW20_22660,-1,2397655,2398185,531,1,1.1657525448,1.1183603787,1.2234634747
IG,,1,2398186,2398296,111,1,1.1492754771,1.0504130704,1.2481378837
CDS,SATW20_22670,-1,2398297,2399157,861,1,1.0195185684,0.9589529865,1.0701855518
IG,,1,2399158,2399580,423,1,0.998510307,0.9020947449,1.1443323567
CDS,SATW20_22680,1,2399581,2400384,804,1,0.940565952,0.8581668822,1.0120215025
IG,,1,2400385,2400513,129,1,0.8073763208,0.7538258506,0.9021194605
CDS,SATW20_22690,-1,2400514,2401185,672,1,0.9127118612,0.8385297482,0.9833631739
IG,,1,2401186,2401583,398,1,0.9589653443,0.9218919418,0.9935671866
CDS,SATW20_22700,-1,2401584,2402777,1194,1,0.9639084646,0.9296773563,0.9953353028
CDS,SATW20_22710,-1,2402777,2403961,1185,1,0.9287362623,0.8640194099,1.0029020793
IG,,1,2403962,2404271,310,1,0.9268350622,0.8743144086,0.9762662655
CDS,SATW20_22720,1,2404272,2404742,471,1,0.9330139626,0.8712249584,0.9927433332
IG,,1,2404743,2404893,151,1,0.9948029667,0.9886240663,1.0009818671
CDS,SATW20_22730,-1,2404894,2405244,351,1,0.9663800248,0.89470478,1.0232259086
IG,,1,2405245,2405257,13,1,0.9762662655,0.0123578008,0.9762662655
CDS,SATW20_22740,-1,2405258,2406559,1302,1,0.9674392649,0.9109023261,1.0221754956
IG,,1,2406560,2406837,278,1,0.9361034128,0.7198418983,1.118380975
CDS,SATW20_22750,-1,2406838,2407500,663,1,1.1351522761,1.0203659604,1.2481731917
IG,,1,2407501,2407814,314,1,0.923745612,0.7291102489,1.1400071265
CDS,SATW20_22760,1,2407815,2408525,711,1,0.9778109906,0.899014563,1.0643310436
IG,,1,2408526,2408645,120,1,0.939192863,0.8897616597,0.9886240663
CDS,SATW20_22770,-1,2408646,2409089,444,1,1.0108681078,0.820557975,1.1743618128
IG,,1,2409090,2409288,199,1,1.0174589349,0.9144772613,1.1739910787
CDS,SATW20_22780,-1,2409289,2409702,414,1,0.9247754287,0.8877020262,0.974206632
IG,,1,2409703,2410159,457,1,0.954022224,0.8848185393,1.0281937446
CDS,SATW20_22790,-1,2410160,2411533,1374,1,0.9878002129,0.9260029702,1.0479497488
IG,,1,2411534,2412204,671,1,1.0102502178,0.923745612,1.0828677449
CDS,SATW20_22800,-1,2412205,2412435,231,1,1.1451562101,1.1369176762,1.1616332779
IG,,1,2412436,2412465,30,1,1.1616332779,0.0123578008,1.1492754771
CDS,SATW20_22810,-1,2412466,2413404,939,1,1.0155865408,0.951494492,1.07401647
IG,,1,2413405,2413838,434,1,0.9935671866,0.9218919418,1.0751286721
CDS,SATW20_22820,-1,2413839,2414504,666,1,1.0365105445,0.9345432404,1.1430965767
IG,,1,2414505,2414655,151,1,1.1122020746,0.9515506638,1.2728534854
CDS,SATW20_22830,1,2414656,2414976,321,1,1.0843970227,0.9330139626,1.2635851347
IG,,1,2414977,2414977,1,1,1.297569087,0.0370734025,1.2853348642
CDS,SATW20_22840,1,2414978,2415958,981,1,1.1043380195,1.0143844638,1.1796194953
IG,,1,2415959,2416223,265,1,1.0380552696,0.9082983609,1.1493372661
CDS,SATW20_22850,1,2416224,2417315,1092,1,0.9845047994,0.9154761836,1.0576835766
IG,,1,2417316,2418343,1028,1,0.8605523123,0.8032458195,0.9268687653
CDS,SATW20_22860,-1,2418344,2418547,204,1,0.9762662655,0.9144772613,1.0751286721
IG,,1,2418548,2418605,58,1,1.1801699791,1.0751286721,1.2852112862
CDS,SATW20_22870,-1,2418606,2419742,1137,1,1.0936653733,1.0153890033,1.1657525448
IG,,1,2419743,2420827,1085,1,1.0061309508,0.9319532513,1.076168787
CDS,SATW20_22880,-1,2420828,2421685,858,1,1.0710094052,1.01059349,1.1300796931
IG,,1,2421686,2421752,67,1,0.9577295642,0.7661836514,1.1492754771
CDS,SATW20_22890,-1,2421753,2422535,783,1,0.9803855324,0.870524683,1.0696775088
IG,,1,2422536,2422766,231,1,0.9597891977,0.9021194605,1.0009818671
CDS,SATW20_22900,-1,2422767,2424572,1806,1,0.999681046,0.9385229401,1.0608326478
IG,,1,2424573,2425252,680,1,0.8959405601,0.8063156096,0.9887167498
CDS,SATW20_22910,1,2425253,2426791,1539,1,0.9052089107,0.8186734104,0.9754939029
IG,,1,2426792,2426825,34,1,1.0195185684,0.9515506638,1.0874864729
CDS,SATW20_22920,1,2426826,2428958,2133,1,1.0745669539,1.0026389359,1.1375468007
IG,,1,2428959,2428969,11,1,1.0998442738,0.0247156017,1.0998442738
CDS,SATW20_22930,1,2428970,2429404,435,1,1.0710094052,0.9618488312,1.1678327747
CDS,SATW20_22940,1,2429404,2430510,1107,1,1.0380552696,0.9545989214,1.1194210899
IG,,1,2430511,2430828,318,1,1.0967548236,0.939192863,1.2450484335
CDS,SATW20_22950,-1,2430829,2438265,7437,1,1.0922648226,1.0535437133,1.1357857017
IG,,1,2438266,2438541,276,1,0.939192863,0.8990300103,0.9731768153
CDS,SATW20_22960,-1,2438542,2439897,1356,1,1.0980788736,1.0044420514,1.2040205347
IG,,1,2439898,2439923,26,1,1.1987066804,1.1369176762,1.2604956845
CDS,SATW20_22970,-1,2439924,2440856,933,1,1.118380975,1.0639942936,1.1653653338
IG,,1,2440857,2440857,1,1,1.0504130704,0.0245920236,1.0504130704
CDS,SATW20_22980,-1,2440858,2441667,810,1,1.0696363162,0.9185827974,1.1973610532
IG,,1,2441668,2441855,188,1,1.0009818671,0.9021194605,1.1122020746
CDS,SATW20_22990,-1,2441856,2442764,909,1,0.9787378256,0.9107452055,1.046718088
IG,,1,2442765,2442989,225,1,0.9227157952,0.8774038588,0.9515506638
CDS,SATW20_23000,1,2442990,2444192,1203,1,0.9506000638,0.8830504232,1.0047842674
IG,,1,2444193,2444422,230,1,0.7445574999,0.5931744398,0.9175667115
tRNA,SATW20_t550,-1,2444423,2444495,73,1,0.5684588381,0.0123578008,0.5684588381
IG,,1,2444496,2444501,6,1,0.7847203526,0.5684588381,1.0009818671
tRNA,SATW20_t560,-1,2444502,2444573,72,1,1.0009818671,0.0247156017,0.9886240663
IG,,1,2444574,2444585,12,1,1.0009818671,0.0123578008,0.9886240663
tRNA,SATW20_t570,-1,2444586,2444666,81,1,0.9021194605,0.8032570539,1.0009818671
IG,,1,2444667,2444698,32,1,0.8032570539,0.0247156017,0.8032570539
tRNA,SATW20_t580,-1,2444699,2444771,73,1,0.8712249584,0.8032570539,0.939192863
IG,,1,2444772,2444778,7,1,0.939192863,0.0123578008,0.939192863
tRNA,SATW20_t590,-1,2444779,2444850,72,1,1.013339668,0.939192863,1.0874864729
IG,,1,2444851,2444854,4,1,1.0874864729,0.0245920236,1.0751286721
tRNA,SATW20_t600,-1,2444855,2444926,72,1,0.7785414522,0.4695964315,1.0874864729
IG,,1,2444927,2444935,9,1,0.4695964315,0.0123578008,0.4695964315
rRNA,SATW20_r140,-1,2444936,2445049,114,1,0.5190276348,0.4695964315,0.5684588381
IG,,1,2445050,2445123,74,1,0.5993533402,0.5684588381,0.6302478423
rRNA,SATW20_r150,-1,2445124,2448044,2921,1,0.7888396196,0.708093749,0.862607452
IG,,1,2448045,2448599,555,1,0.7023350138,0.4343972955,0.9309955218
rRNA,SATW20_r160,-1,2448600,2450139,1540,1,0.9348312862,0.8257845979,1.055508846
IG,,1,2450140,2450602,463,1,0.9762662655,0.9041379013,1.0545735301
CDS,SATW20_23010,-1,2450603,2451667,1065,1,1.0459193247,0.9852312883,1.118965162
IG,,1,2451668,2451814,147,1,1.1286791424,0.9639084646,1.2110644812
CDS,SATW20_23020,-1,2451815,2453260,1446,1,1.0512369238,0.9927350947,1.113042405
IG,,1,2453261,2453578,318,1,0.8774038588,0.7970781535,0.939192863
CDS,SATW20_23030,-1,2453579,2454052,474,1,0.974206632,0.8485483939,1.1040871187
IG,,1,2454053,2454150,98,1,1.0565919709,0.9268350622,1.1863488796
CDS,SATW20_23040,-1,2454151,2455494,1344,1,1.0857210728,1.0071519405,1.1713518056
IG,,1,2455495,2455670,176,1,0.9515506638,0.865046058,1.0627708713
CDS,SATW20_23050,-1,2455671,2456357,687,1,0.9438270383,0.8851274844,1.0056623842
IG,,1,2456358,2456372,15,1,0.9144772613,0.0247156017,0.9144772613
CDS,SATW20_23060,-1,2456373,2457560,1188,1,0.9772168655,0.92396425,1.0257069748
IG,,1,2457561,2457603,43,1,0.9268350622,0.9144772613,0.939192863
CDS,SATW20_23070,-1,2457604,2458119,516,1,0.9906836998,0.875323629,1.0833878023
IG,,1,2458120,2458295,176,1,1.0009818671,0.9762662655,1.0256974688
CDS,SATW20_23080,1,2458296,2458556,261,1,0.923745612,0.760004751,1.0782181223
IG,,1,2458557,2458687,131,1,0.8279726555,0.7167524481,0.939192863
CDS,SATW20_23090,-1,2458688,2460058,1371,1,0.9045910207,0.854335964,0.9622607579
IG,,1,2460059,2460293,235,1,0.9062387274,0.8279726555,1.0380552696
CDS,SATW20_23100,-1,2460294,2461172,879,1,0.9305424024,0.8897493019,0.9799736057
IG,,1,2461173,2461258,86,1,0.8835827593,0.7785414522,0.9886240663
CDS,SATW20_23110,-1,2461259,2462290,1032,1,0.8684163673,0.8043692559,0.9449223888
IG,,1,2462291,2462301,11,1,0.8897616597,0.865046058,0.9144772613
CDS,SATW20_23120,-1,2462302,2463285,984,1,1.029404809,0.9564814263,1.0961740069
IG,,1,2463286,2463676,391,1,1.0454699501,0.9466075435,1.1369176762
CDS,SATW20_23130,-1,2463677,2464747,1071,1,1.0174589349,0.9505105489,1.0875173674
IG,,1,2464748,2464753,6,1,1.1492754771,0.0245920236,1.1369176762
CDS,SATW20_23140,-1,2464754,2466511,1758,1,1.0204941842,0.9625946353,1.0894377046
CDS,SATW20_23150,-1,2466498,2467535,1038,1,1.0009818671,0.924734236,1.0772192001
IG,,1,2467536,2467792,257,1,1.0421745366,0.9144772613,1.1245598754
CDS,SATW20_23160,1,2467793,2469769,1977,1,0.9674392649,0.9079982429,1.0327767233
IG,,1,2469770,2470224,455,1,1.0524727039,0.9536102973,1.1349610244
CDS,SATW20_23170,1,2470225,2471025,801,1,1.0984711848,1.0298030048,1.1794971655
CDS,SATW20_23170,1,2471022,2471339,318,1,1.0504130704,0.9484612136,1.1709016285
IG,,1,2471340,2471342,3,1,0.939192863,0.0123578008,0.939192863
CDS,SATW20_23170,1,2471343,2471849,507,1,0.9906836998,0.8671056915,1.1124080379
IG,,1,2471850,2471884,35,1,1.1739910787,0.0247156017,1.1616332779
CDS,SATW20_23200,-1,2471885,2472394,510,1,1.0607112378,0.9700873651,1.1451768065
IG,,1,2472395,2472456,62,1,0.9948029667,0.939192863,1.0504130704
CDS,SATW20_23210,-1,2472457,2472696,240,1,0.9103579944,0.7167524481,1.0751286721
IG,,1,2472697,2472708,12,1,0.7476469501,0.7167524481,0.7785414522
CDS,SATW20_23220,-1,2472709,2473179,471,1,0.8403304564,0.7513295748,0.9293066223
IG,,1,2473180,2473419,240,1,0.8217937551,0.7167524481,0.9144772613
CDS,SATW20_23230,-1,2473420,2474982,1563,1,0.9183390741,0.8619488842,0.9724662417
IG,,1,2474983,2475288,306,1,0.8557777074,0.8279726555,0.9052089107
CDS,SATW20_23240,-1,2475289,2476290,1002,1,0.8807741682,0.8077507996,0.9751652978
IG,,1,2476291,2476523,233,1,0.8774038588,0.7878098028,0.9793557157
CDS,SATW20_23250,-1,2476524,2477525,1002,1,0.9358225537,0.8830098067,0.9886353007
IG,,1,2477526,2477807,282,1,1.0318763692,0.954640114,1.1461860269
CDS,SATW20_23260,-1,2477808,2478677,870,1,1.0325629137,0.9556561999,1.1040047334
IG,,1,2478678,2478942,265,1,0.8341515559,0.7630942012,0.9113878111
CDS,SATW20_23270,-1,2478943,2480355,1413,1,0.9762662655,0.8963442482,1.0553561908
IG,,1,2480356,2480372,17,1,0.9268350622,0.0123578008,0.9146008393
CDS,SATW20_23280,-1,2480373,2482091,1719,1,1.0215782018,0.9494841649,1.1040321952
CDS,SATW20_23290,-1,2482091,2482402,312,1,0.954022224,0.8625744978,1.0825433526
IG,,1,2482403,2482423,21,1,0.9144772613,0.0123578008,0.9021194605
CDS,SATW20_23300,-1,2482424,2483404,981,1,1.0301912145,0.9424957661,1.141411422
IG,,1,2483405,2483407,3,1,0.8403304564,0.0123578008,0.8279726555
CDS,SATW20_23310,-1,2483408,2484340,933,1,0.8588671576,0.8156148547,0.9058268007
IG,,1,2484341,2484352,12,1,0.8526882572,0.0123578008,0.8526882572
CDS,SATW20_23320,-1,2484353,2484868,516,1,1.0215782018,0.9350529997,1.1080828076
IG,,1,2484869,2484883,15,1,0.9886240663,0.0123578008,0.9886240663
CDS,SATW20_23330,-1,2484884,2485312,429,1,1.1616332779,1.0215370092,1.2996493168
IG,,1,2485313,2485679,367,1,1.0813075725,1.0317836857,1.1461860269
CDS,SATW20_23340,-1,2485680,2486435,756,1,0.9556699308,0.8842143802,1.0298167357
IG,,1,2486436,2486685,250,1,0.9227157952,0.8032570539,1.0751286721
CDS,SATW20_23350,1,2486686,2487417,732,1,0.9872509773,0.8924803759,1.0916194708
IG,,1,2487418,2487707,290,1,1.0256974688,0.9639084646,1.1369176762
CDS,SATW20_23360,-1,2487708,2488316,609,1,0.969204665,0.895004898,1.0098088677
IG,,1,2488317,2488577,261,1,1.009220401,0.9515506638,1.0380552696
CDS,SATW20_23370,-1,2488578,2488703,126,1,0.9144772613,0.8156148547,1.0380552696
IG,,1,2488704,2488922,219,1,0.9845047994,0.8897616597,1.0627708713
CDS,SATW20_23380,-1,2488923,2489771,849,1,1.0243243798,0.946044577,1.1287066041
IG,,1,2489772,2489840,69,1,0.9021194605,0.9021194605,0.9021194605
CDS,SATW20_23390,-1,2489841,2490257,417,1,1.028169029,0.9391434318,1.1369176762
IG,,1,2490258,2490664,407,1,1.0429983899,0.9515506638,1.1220883153
CDS,SATW20_23400,1,2490665,2493088,2424,1,1.0237202207,0.9836710597,1.0736902241
IG,,1,2493089,2493147,59,1,1.0195185684,0.865046058,1.1739910787
CDS,SATW20_23410,-1,2493148,2493846,699,1,1.0766733972,0.9700719178,1.1678121783
IG,,1,2493847,2494212,366,1,0.9886240663,0.8749322987,1.1543916066
CDS,SATW20_23420,-1,2494213,2495028,816,1,1.080621028,0.9968488693,1.1493029389
IG,,1,2495029,2495321,293,1,1.0905759231,0.9948029667,1.2203328318
CDS,SATW20_23430,1,2495322,2495747,426,1,1.1047873941,1.0009571515,1.2334073851
IG,,1,2495748,2496110,363,1,1.0479415103,0.9564937841,1.1369176762
CDS,SATW20_23440,-1,2496111,2496815,705,1,1.0426894449,0.939131074,1.1848196017
IG,,1,2496816,2496851,36,1,1.1369176762,0.0245920236,1.1246834534
CDS,SATW20_23450,-1,2496852,2498516,1665,1,1.0167723904,0.9460102498,1.081994117
IG,,1,2498517,2499705,1189,1,0.999080667,0.924924356,1.0637309773
CDS,SATW20_23460,-1,2499706,2501112,1407,1,1.0405268298,0.9638590334,1.1237607376
IG,,1,2501113,2501240,128,1,1.118380975,1.0256974688,1.2110644812
CDS,SATW20_23470,-1,2501241,2502377,1137,1,1.0143694847,0.9360828164,1.1060334723
CDS,SATW20_23480,-1,2502378,2503169,792,1,0.9707739095,0.8319958062,1.0984711848
IG,,1,2503170,2503474,305,1,1.0009818671,0.9144772613,1.1492754771
CDS,SATW20_23490,-1,2503475,2504569,1095,1,1.0668901382,0.9906734016,1.1791710569
CDS,SATW20_23490,-1,2503182,2503475,294,1,1.0009818671,0.9144772613,1.1492754771
IG,,1,2503476,2505113,1638,1,1.0023549561,0.9006983134,1.0895735682
CDS,SATW20_23510,-1,2505114,2505506,393,1,0.89470478,0.8452735767,0.9367213028
IG,,1,2505507,2505525,19,1,0.8774038588,0.0123578008,0.865169636
CDS,SATW20_23520,-1,2505526,2505963,438,1,0.909534141,0.8477451369,0.9837303772
IG,,1,2505964,2506202,239,1,1.0040713173,0.939192863,1.0967548236
CDS,SATW20_23530,-1,2506203,2507006,804,1,0.9968626002,0.9117173525,1.0820353097
IG,,1,2507007,2507010,4,1,0.9639084646,0.0245920236,0.9639084646
CDS,SATW20_23540,-1,2507011,2507817,807,1,1.0023549561,0.9295675092,1.079247939
CDS,SATW20_23550,-1,2507807,2508667,861,1,0.9680277316,0.9006639862,1.0531867102
CDS,SATW20_23560,-1,2508664,2509473,810,1,0.9611622867,0.878749486,1.0504405322
IG,,1,2509474,2510010,537,1,0.8491574569,0.7838376526,0.9145125693
CDS,SATW20_23570,-1,2510011,2510379,369,1,1.0349658194,0.9484612136,1.1369176762
IG,,1,2510380,2510395,16,1,1.1616332779,0.0247156017,1.1492754771
CDS,SATW20_23580,-1,2510396,2511340,945,1,1.0189568502,0.9447651077,1.0975974009
IG,,1,2511341,2511414,74,1,0.8465093568,0.7538258506,0.939192863
CDS,SATW20_23590,-1,2511415,2511804,390,1,0.954022224,0.835387336,1.0454699501
IG,,1,2511805,2511827,23,1,1.0256974688,0.0123578008,1.013463246
CDS,SATW20_23600,-1,2511828,2512193,366,1,0.939192863,0.7970781535,1.04423417
IG,,1,2512194,2512215,22,1,1.0380552696,0.7538258506,1.3222846887
CDS,SATW20_23610,-1,2512216,2512329,114,1,1.1616332779,1.0009818671,1.3222846887
IG,,1,2512330,2512360,31,1,1.0009818671,0.0247156017,1.0009818671
CDS,SATW20_23620,-1,2512361,2512579,219,1,0.9927433332,0.9515506638,1.0256974688
IG,,1,2512580,2512771,192,1,0.9597891977,0.8032570539,1.0504130704
CDS,SATW20_23630,-1,2512772,2513419,648,1,0.8665907831,0.764623479,1.0473390675
IG,,1,2513420,2513435,16,1,0.7291102489,0.0123578008,0.7291102489
CDS,SATW20_23640,-1,2513436,2514728,1293,1,0.8756384587,0.8191280009,0.9445067173
CDS,SATW20_23650,-1,2514728,2515168,441,1,0.9416644232,0.8699397471,1.0083965476
IG,,1,2515169,2515184,16,1,0.9762662655,0.0245920236,0.9762662655
CDS,SATW20_23660,-1,2515185,2515364,180,1,0.9021194605,0.8526882572,0.9762662655
IG,,1,2515365,2515380,16,1,0.8774038588,0.0123578008,0.8774038588
CDS,SATW20_23670,-1,2515381,2515881,501,1,0.7661836514,0.671399319,0.8609267911
IG,,1,2515882,2515901,20,1,0.8279726555,0.8156148547,0.8403304564
CDS,SATW20_23680,-1,2515902,2516261,360,1,0.9021194605,0.8310621057,0.9731768153
IG,,1,2516262,2516291,30,1,0.9639084646,0.0123578008,0.9639084646
CDS,SATW20_23690,-1,2516292,2516828,537,1,1.0204012684,0.9356620628,1.13340453
IG,,1,2516829,2516852,24,1,0.9762662655,0.0123578008,0.9762662655
CDS,SATW20_23700,-1,2516853,2517251,399,1,0.9663800248,0.8996479003,1.0429983899
IG,,1,2517252,2517282,31,1,0.865046058,0.0123578008,0.8528118352
CDS,SATW20_23710,-1,2517283,2517468,186,1,0.8485689902,0.8403304564,0.865046058
IG,,1,2517469,2517490,22,1,0.8403304564,0.0123578008,0.8403304564
CDS,SATW20_23720,-1,2517491,2518030,540,1,0.9780316656,0.8703246044,1.0681023796
IG,,1,2518031,2518056,26,1,0.8526882572,0.0123578008,0.8403304564
CDS,SATW20_23730,-1,2518057,2518374,318,1,0.9855346161,0.8743144086,1.0874864729
IG,,1,2518375,2518409,35,1,1.0998442738,1.0504130704,1.1492754771
CDS,SATW20_23740,-1,2518410,2518778,369,1,1.0164291182,0.9361034128,1.118380975
IG,,1,2518779,2518809,31,1,0.9948029667,0.9639084646,1.0256974688
CDS,SATW20_23750,-1,2518810,2519073,264,1,0.869165325,0.7661836514,0.9639084646
IG,,1,2519074,2519096,23,1,0.7661836514,0.0245920236,0.7661836514
CDS,SATW20_23760,-1,2519097,2519306,210,1,0.9608190144,0.8125254045,1.0999060628
CDS,SATW20_23770,-1,2519296,2519730,435,1,0.9700873651,0.844367338,1.0958279885
IG,,1,2519731,2519732,2,1,1.1369176762,0.0245920236,1.1245598754
CDS,SATW20_23780,-1,2519733,2520386,654,1,0.9956856668,0.9444890633,1.0610054712
IG,,1,2520387,2520409,23,1,0.9021194605,0.790899253,1.013339668
CDS,SATW20_23790,-1,2520410,2520763,354,1,0.9082983609,0.7352891493,1.0751286721
IG,,1,2520764,2520791,28,1,0.7167524481,0.0123578008,0.7167524481
CDS,SATW20_23800,-1,2520792,2521070,279,1,0.9206561617,0.7692731016,1.028786919
IG,,1,2521071,2521136,66,1,0.9700873651,0.939192863,1.0009818671
CDS,SATW20_23810,-1,2521137,2521970,834,1,0.9735200875,0.8815093949,1.1328533329
IG,,1,2521971,2522002,32,1,0.8526882572,0.8156148547,0.8897616597
CDS,SATW20_23820,-1,2522003,2522278,276,1,0.9927433332,0.8897616597,1.1616332779
CDS,SATW20_23830,-1,2522278,2522901,624,1,0.8835827593,0.7615494761,1.0072071093
IG,,1,2522902,2522927,26,1,0.7291102489,0.0123578008,0.7291102489
CDS,SATW20_23840,-1,2522928,2523590,663,1,0.8191456549,0.7291102489,0.8827177132
IG,,1,2523591,2523617,27,1,0.8897616597,0.8526882572,0.9268350622
CDS,SATW20_23850,-1,2523618,2523926,309,1,1.0349658194,0.8619566078,1.2172433816
IG,,1,2523927,2524282,356,1,1.0164291182,0.8619566078,1.1245598754
CDS,SATW20_23860,1,2524283,2524672,390,1,0.9515506638,0.8848185393,1.0059249875
IG,,1,2524673,2524863,191,1,0.9803855324,0.8156148547,1.1122020746
CDS,SATW20_23870,-1,2524864,2526198,1335,1,1.0009818671,0.940066736,1.0707328258
IG,,1,2526199,2526310,112,1,1.0215782018,0.8279726555,1.1987066804
CDS,SATW20_23880,-1,2526311,2528446,2136,1,1.0127779497,0.9329746423,1.0807458543
IG,,1,2528447,2528632,186,1,1.0627708713,1.0380552696,1.0998442738
CDS,SATW20_23890,1,2528633,2529520,888,1,1.0528846306,0.9675787315,1.136930034
IG,,1,2529521,2529700,180,1,0.9206561617,0.9021194605,0.939192863
CDS,SATW20_23900,1,2529701,2530564,864,1,0.9707739095,0.8925078376,1.0545323374
IG,,1,2530565,2530982,418,1,1.0652424314,0.9663800248,1.1393892364
CDS,SATW20_23910,-1,2530983,2531909,927,1,1.0391787061,0.9166117906,1.130188292
IG,,1,2531910,2532023,114,1,0.8774038588,0.8526882572,0.9021194605
CDS,SATW20_23920,1,2532024,2532188,165,1,1.0565919709,0.8526882572,1.2604956845
IG,,1,2532189,2532432,244,1,1.0349658194,0.9299245124,1.19252778
CDS,SATW20_23930,1,2532433,2532750,318,1,1.0565919709,0.9793557157,1.1709016285
IG,,1,2532751,2532936,186,1,1.013339668,0.9515506638,1.0504130704
CDS,SATW20_23940,-1,2532937,2536104,3168,1,1.0324380874,0.9886165767,1.0683917983
IG,,1,2536105,2536220,116,1,0.9948029667,0.8526882572,1.1369176762
CDS,SATW20_23950,-1,2536221,2537486,1266,1,1.0361540695,0.9372821569,1.1283812877
IG,,1,2537487,2538117,631,1,1.1322835009,1.0472618312,1.2064612004
CDS,SATW20_23960,-1,2538118,2538882,765,1,0.9932582416,0.8526573627,1.1245907699
IG,,1,2538883,2539043,161,1,0.8362111894,0.6178900414,0.9886240663
CDS,SATW20_23970,1,2539044,2539484,441,1,0.924363502,0.8897616597,0.9713231451
CDS,SATW20_23980,1,2539477,2540688,1212,1,0.9515506638,0.8659776461,1.0371426936
IG,,1,2540689,2540789,101,1,0.8897616597,0.7167524481,1.0627708713
CDS,SATW20_23990,-1,2540790,2541140,351,1,0.8971763402,0.8329157759,1.0182827883
IG,,1,2541141,2541830,690,1,0.9407375881,0.8619566078,1.0056160424
CDS,SATW20_24000,-1,2541831,2542760,930,1,0.9614369045,0.8724483807,1.0566043287
IG,,1,2542761,2542872,112,1,0.8588671576,0.8403304564,0.8774038588
CDS,SATW20_24010,-1,2542873,2543472,600,1,0.9727354652,0.8579668035,1.0715978719
IG,,1,2543473,2543478,6,1,1.1369176762,0.0123578008,1.1245598754
CDS,SATW20_24020,-1,2543479,2543712,234,1,1.04423417,1.0009818671,1.1122020746
IG,,1,2543713,2543717,5,1,1.0380552696,0.0123578008,1.0256974688
CDS,SATW20_24030,-1,2543718,2544164,447,1,1.0504130704,0.9885004883,1.1270561512
IG,,1,2544165,2544177,13,1,0.9762662655,0.0247156017,0.9762662655
CDS,SATW20_24040,-1,2544178,2544663,486,1,1.0565919709,0.9865644328,1.1493372661
CDS,SATW20_24050,-1,2544660,2545919,1260,1,0.9939202667,0.9409406091,1.043360297
IG,,1,2545920,2545981,62,1,0.8526882572,0.0123578008,0.8526882572
